Date,Time,Latitude,N/S,Longitude,E/W,Alt,Knots,m/s,Time,Distance,Velocity Regime (0.25m/s) (EMA smoothed),Miles Per Hour,MPH Regime,Acceleration,
231214,215311.8,2806.6129,N,8242.9857,W,22.9,0.16,0.08,0.20,9.61,0.08,0.19,0.00,-0.03,
231214,215312,2806.6129,N,8242.9857,W,22.9,0.17,0.09,0.20,9.63,0.09,0.19,0.00,-0.03,
231214,215312.2,2806.6129,N,8242.9857,W,22.9,0.17,0.09,0.20,9.65,0.09,0.20,0.00,-0.03,
231214,215312.4,2806.6129,N,8242.9857,W,22.9,0.19,0.10,0.20,9.67,0.10,0.21,0.00,-0.01,
231214,215312.6,2806.6129,N,8242.9857,W,22.9,0.19,0.10,0.20,9.69,0.10,0.22,0.00,0.01,
231214,215312.8,2806.6129,N,8242.9857,W,22.9,0.2,0.10,0.20,9.71,0.10,0.23,0.00,0.02,
231214,215313,2806.6129,N,8242.9857,W,22.9,0.2,0.10,0.20,9.73,0.10,0.23,0.00,0.02,
231214,215313.2,2806.6129,N,8242.9857,W,22.9,0.21,0.11,0.20,9.75,0.11,0.24,0.00,0.02,
231214,215313.4,2806.6129,N,8242.9857,W,22.9,0.22,0.11,0.20,9.77,0.11,0.25,0.25,0.02,
231214,215313.6,2806.6129,N,8242.9857,W,22.9,0.25,0.13,0.20,9.80,0.13,0.28,0.25,0.03,
231214,215313.8,2806.613,N,8242.9857,W,22.9,0.26,0.13,0.20,9.82,0.13,0.30,0.25,0.03,
231214,215314,2806.613,N,8242.9857,W,22.9,0.27,0.14,0.20,9.85,0.14,0.31,0.25,0.03,
231214,215314.2,2806.613,N,8242.9857,W,22.9,0.28,0.14,0.20,9.88,0.14,0.32,0.25,0.04,
231214,215314.4,2806.613,N,8242.9857,W,22.9,0.27,0.14,0.20,9.91,0.14,0.31,0.25,0.03,
231214,215314.6,2806.613,N,8242.9857,W,22.9,0.28,0.14,0.20,9.94,0.14,0.32,0.25,0.02,
231214,215314.8,2806.613,N,8242.9857,W,22.9,0.33,0.17,0.20,9.97,0.16,0.37,0.25,0.03,
231214,215315,2806.613,N,8242.9857,W,22.9,0.35,0.18,0.20,10.00,0.18,0.40,0.25,0.04,
231214,215315.2,2806.6131,N,8242.9856,W,22.9,0.34,0.17,0.20,10.04,0.18,0.39,0.25,0.03,
231214,215315.4,2806.6131,N,8242.9856,W,22.9,0.34,0.17,0.20,10.07,0.17,0.39,0.25,0.04,
231214,215315.6,2806.6131,N,8242.9856,W,22.9,0.33,0.17,0.20,10.11,0.17,0.38,0.25,0.03,
231214,215315.8,2806.6131,N,8242.9856,W,22.9,0.31,0.16,0.20,10.14,0.16,0.36,0.25,-0.00,
231214,215316,2806.6131,N,8242.9856,W,22.9,0.3,0.15,0.20,10.17,0.16,0.35,0.25,-0.02,
231214,215316.2,2806.6131,N,8242.9856,W,22.9,0.28,0.14,0.20,10.20,0.15,0.33,0.25,-0.03,
231214,215316.4,2806.6132,N,8242.9856,W,22.9,0.25,0.13,0.20,10.23,0.13,0.30,0.25,-0.04,
231214,215316.6,2806.6132,N,8242.9856,W,22.9,0.22,0.11,0.20,10.25,0.12,0.26,0.25,-0.05,
231214,215316.8,2806.6132,N,8242.9856,W,22.9,0.21,0.11,0.20,10.27,0.11,0.25,0.00,-0.05,
231214,215317,2806.6132,N,8242.9856,W,22.9,0.23,0.12,0.20,10.30,0.12,0.26,0.25,-0.04,
231214,215317.2,2806.6132,N,8242.9856,W,22.9,0.24,0.12,0.20,10.32,0.12,0.27,0.25,-0.02,
231214,215317.4,2806.6132,N,8242.9856,W,22.9,0.25,0.13,0.20,10.35,0.13,0.28,0.25,-0.00,
231214,215317.6,2806.6132,N,8242.9856,W,22.9,0.26,0.13,0.20,10.37,0.13,0.30,0.25,0.02,
231214,215317.8,2806.6133,N,8242.9856,W,22.9,0.35,0.18,0.20,10.41,0.17,0.38,0.25,0.06,
231214,215318,2806.6133,N,8242.9856,W,22.9,0.37,0.19,0.20,10.44,0.19,0.42,0.25,0.07,
231214,215318.2,2806.6133,N,8242.9856,W,22.9,0.39,0.20,0.20,10.48,0.20,0.44,0.25,0.08,
231214,215318.4,2806.6133,N,8242.9856,W,22.9,0.4,0.21,0.20,10.52,0.20,0.46,0.25,0.08,
231214,215318.6,2806.6134,N,8242.9856,W,22.9,0.42,0.22,0.20,10.57,0.21,0.48,0.25,0.08,
231214,215318.8,2806.6134,N,8242.9857,W,22.9,0.44,0.23,0.20,10.61,0.22,0.50,0.50,0.05,
231214,215319,2806.6134,N,8242.9857,W,22.9,0.46,0.24,0.20,10.66,0.23,0.52,0.50,0.05,
231214,215319.2,2806.6134,N,8242.9857,W,22.9,0.47,0.24,0.20,10.71,0.24,0.54,0.50,0.04,
231214,215319.4,2806.6135,N,8242.9857,W,22.9,0.48,0.25,0.20,10.76,0.25,0.55,0.50,0.04,
231214,215319.6,2806.6135,N,8242.9857,W,22.9,0.48,0.25,0.20,10.81,0.25,0.55,0.50,0.03,
231214,215319.8,2806.6135,N,8242.9857,W,22.9,0.44,0.23,0.20,10.85,0.23,0.52,0.50,0.01,
231214,215320,2806.6135,N,8242.9857,W,22.9,0.44,0.23,0.20,10.90,0.23,0.51,0.50,-0.01,
231214,215320.2,2806.6136,N,8242.9857,W,22.9,0.44,0.23,0.20,10.94,0.23,0.51,0.50,-0.01,
231214,215320.4,2806.6136,N,8242.9857,W,22.9,0.43,0.22,0.20,10.99,0.22,0.50,0.25,-0.02,
231214,215320.6,2806.6136,N,8242.9857,W,22.9,0.41,0.21,0.20,11.03,0.21,0.48,0.25,-0.03,
231214,215320.8,2806.6136,N,8242.9857,W,22.9,0.41,0.21,0.20,11.07,0.21,0.47,0.25,-0.02,
231214,215321,2806.6136,N,8242.9857,W,22.9,0.45,0.23,0.20,11.12,0.23,0.51,0.50,0.00,
231214,215321.2,2806.6137,N,8242.9857,W,22.9,0.51,0.26,0.20,11.17,0.26,0.57,0.50,0.03,
231214,215321.4,2806.6137,N,8242.9857,W,22.9,0.59,0.30,0.20,11.23,0.29,0.66,0.50,0.07,
231214,215321.6,2806.6137,N,8242.9857,W,22.9,0.73,0.38,0.20,11.30,0.36,0.80,0.75,0.15,
231214,215321.8,2806.6138,N,8242.9857,W,22.9,0.76,0.39,0.20,11.38,0.38,0.86,0.75,0.17,
231214,215322,2806.6138,N,8242.9857,W,22.9,0.77,0.40,0.20,11.45,0.39,0.88,0.75,0.17,
231214,215322.2,2806.6139,N,8242.9857,W,22.9,0.65,0.33,0.20,11.52,0.35,0.77,0.75,0.09,
231214,215322.4,2806.6139,N,8242.9857,W,22.9,0.55,0.28,0.20,11.58,0.30,0.66,0.50,0.00,
231214,215322.6,2806.6139,N,8242.9857,W,22.9,0.58,0.30,0.20,11.64,0.30,0.67,0.50,-0.06,
231214,215322.8,2806.614,N,8242.9857,W,22.9,0.6,0.31,0.20,11.70,0.31,0.69,0.50,-0.08,
231214,215323,2806.614,N,8242.9857,W,22.9,0.62,0.32,0.20,11.77,0.32,0.71,0.50,-0.08,
231214,215323.2,2806.614,N,8242.9857,W,22.9,0.61,0.31,0.20,11.83,0.31,0.70,0.50,-0.03,
231214,215323.4,2806.6141,N,8242.9857,W,22.9,0.53,0.27,0.20,11.89,0.28,0.63,0.50,-0.01,
231214,215323.6,2806.6141,N,8242.9857,W,22.9,0.42,0.22,0.20,11.93,0.23,0.51,0.50,-0.07,
231214,215323.8,2806.6141,N,8242.9857,W,22.9,0.44,0.23,0.20,11.98,0.23,0.51,0.50,-0.08,
231214,215324,2806.6141,N,8242.9857,W,22.9,0.49,0.25,0.20,12.03,0.25,0.55,0.50,-0.07,
231214,215324.2,2806.6141,N,8242.9857,W,22.9,0.45,0.23,0.20,12.07,0.23,0.52,0.50,-0.08,
231214,215324.4,2806.6142,N,8242.9857,W,22.9,0.46,0.24,0.20,12.12,0.24,0.53,0.50,-0.04,
231214,215324.6,2806.6142,N,8242.9857,W,22.9,0.47,0.24,0.20,12.17,0.24,0.54,0.50,0.01,
231214,215324.8,2806.6142,N,8242.9857,W,22.9,0.46,0.24,0.20,12.22,0.24,0.53,0.50,0.01,
231214,215325,2806.6142,N,8242.9857,W,22.9,0.41,0.21,0.20,12.26,0.22,0.48,0.25,-0.03,
231214,215325.2,2806.6143,N,8242.9857,W,22.8,0.38,0.20,0.20,12.30,0.20,0.45,0.25,-0.03,
231214,215325.4,2806.6143,N,8242.9857,W,22.8,0.39,0.20,0.20,12.34,0.20,0.45,0.25,-0.04,
231214,215325.6,2806.6143,N,8242.9857,W,22.8,0.41,0.21,0.20,12.38,0.21,0.47,0.25,-0.03,
231214,215325.8,2806.6143,N,8242.9857,W,22.8,0.47,0.24,0.20,12.43,0.24,0.53,0.50,-0.00,
231214,215326,2806.6143,N,8242.9857,W,22.8,0.48,0.25,0.20,12.48,0.24,0.55,0.50,0.03,
231214,215326.2,2806.6144,N,8242.9857,W,22.8,0.48,0.25,0.20,12.53,0.25,0.55,0.50,0.05,
231214,215326.4,2806.6144,N,8242.9857,W,22.8,0.43,0.22,0.20,12.57,0.23,0.51,0.50,0.03,
231214,215326.6,2806.6144,N,8242.9857,W,22.8,0.41,0.21,0.20,12.61,0.21,0.48,0.25,0.01,
231214,215326.8,2806.6144,N,8242.9857,W,22.8,0.4,0.21,0.20,12.66,0.21,0.46,0.25,-0.03,
231214,215327,2806.6145,N,8242.9857,W,22.8,0.43,0.22,0.20,12.70,0.22,0.49,0.25,-0.03,
231214,215327.2,2806.6145,N,8242.9857,W,22.8,0.43,0.22,0.20,12.74,0.22,0.49,0.25,-0.03,
231214,215327.4,2806.6145,N,8242.9857,W,22.8,0.45,0.23,0.20,12.79,0.23,0.51,0.50,0.00,
231214,215327.6,2806.6145,N,8242.9857,W,22.8,0.48,0.25,0.20,12.84,0.24,0.54,0.50,0.03,
231214,215327.8,2806.6146,N,8242.9857,W,22.8,0.46,0.24,0.20,12.89,0.24,0.53,0.50,0.03,
231214,215328,2806.6146,N,8242.9857,W,22.8,0.39,0.20,0.20,12.93,0.21,0.47,0.25,-0.01,
231214,215328.2,2806.6146,N,8242.9857,W,22.8,0.37,0.19,0.20,12.97,0.19,0.43,0.25,-0.03,
231214,215328.4,2806.6146,N,8242.9857,W,22.8,0.36,0.19,0.20,13.00,0.19,0.42,0.25,-0.04,
231214,215328.6,2806.6146,N,8242.9857,W,22.8,0.4,0.21,0.20,13.04,0.20,0.45,0.25,-0.04,
231214,215328.8,2806.6147,N,8242.9857,W,22.8,0.48,0.25,0.20,13.09,0.24,0.53,0.50,-0.00,
231214,215329,2806.6147,N,8242.9857,W,22.8,0.56,0.29,0.20,13.15,0.28,0.62,0.50,0.07,
231214,215329.2,2806.6147,N,8242.9856,W,22.8,0.67,0.34,0.20,13.21,0.33,0.74,0.50,0.14,
231214,215329.4,2806.6147,N,8242.9856,W,22.8,0.77,0.40,0.20,13.29,0.38,0.86,0.75,0.20,
231214,215329.6,2806.6147,N,8242.9856,W,22.8,0.87,0.45,0.20,13.38,0.43,0.97,0.75,0.23,
231214,215329.8,2806.6148,N,8242.9855,W,22.8,0.96,0.49,0.20,13.47,0.48,1.08,1.00,0.24,
231214,215330,2806.6148,N,8242.9854,W,22.8,0.97,0.50,0.20,13.57,0.50,1.11,1.00,0.22,
231214,215330.2,2806.6148,N,8242.9854,W,22.8,0.77,0.40,0.20,13.66,0.42,0.93,0.75,0.08,
231214,215330.4,2806.6148,N,8242.9853,W,22.8,0.58,0.30,0.20,13.72,0.32,0.72,0.50,-0.06,
231214,215330.6,2806.6148,N,8242.9853,W,22.8,0.6,0.31,0.20,13.78,0.31,0.70,0.50,-0.12,
231214,215330.8,2806.6149,N,8242.9853,W,22.8,0.65,0.33,0.20,13.85,0.33,0.74,0.50,-0.15,
231214,215331,2806.6149,N,8242.9853,W,22.8,0.73,0.38,0.20,13.92,0.37,0.82,0.75,-0.13,
231214,215331.2,2806.615,N,8242.9853,W,22.8,0.74,0.38,0.20,14.00,0.38,0.85,0.75,-0.04,
231214,215331.4,2806.615,N,8242.9853,W,22.8,0.68,0.35,0.20,14.07,0.36,0.80,0.75,0.03,
231214,215331.6,2806.615,N,8242.9853,W,22.8,0.51,0.26,0.20,14.12,0.28,0.63,0.50,-0.03,
231214,215331.8,2806.6151,N,8242.9853,W,22.8,0.39,0.20,0.20,14.17,0.22,0.48,0.25,-0.11,
231214,215332,2806.6151,N,8242.9853,W,22.8,0.38,0.20,0.20,14.21,0.20,0.45,0.25,-0.17,
231214,215332.2,2806.6151,N,8242.9853,W,22.8,0.36,0.19,0.20,14.25,0.19,0.42,0.25,-0.19,
231214,215332.4,2806.6151,N,8242.9853,W,22.8,0.34,0.17,0.20,14.28,0.18,0.40,0.25,-0.18,
231214,215332.6,2806.6151,N,8242.9853,W,22.8,0.33,0.17,0.20,14.32,0.17,0.38,0.25,-0.11,
231214,215332.8,2806.6152,N,8242.9853,W,22.8,0.34,0.17,0.20,14.35,0.17,0.39,0.25,-0.04,
231214,215333,2806.6152,N,8242.9853,W,22.8,0.33,0.17,0.20,14.38,0.17,0.38,0.25,-0.03,
231214,215333.2,2806.6152,N,8242.9853,W,22.8,0.32,0.16,0.20,14.42,0.17,0.37,0.25,-0.02,
231214,215333.4,2806.6152,N,8242.9853,W,22.8,0.3,0.15,0.20,14.45,0.16,0.35,0.25,-0.02,
231214,215333.6,2806.6152,N,8242.9853,W,22.8,0.23,0.12,0.20,14.47,0.13,0.28,0.25,-0.05,
231214,215333.8,2806.6152,N,8242.9853,W,22.8,0.18,0.09,0.20,14.49,0.10,0.22,0.00,-0.07,
231214,215334,2806.6152,N,8242.9853,W,22.8,0.15,0.08,0.20,14.51,0.08,0.18,0.00,-0.09,
231214,215334.2,2806.6153,N,8242.9853,W,22.8,0.13,0.07,0.20,14.52,0.07,0.16,0.00,-0.10,
231214,215334.4,2806.6153,N,8242.9853,W,22.8,0.14,0.07,0.20,14.54,0.07,0.16,0.00,-0.09,
231214,215334.6,2806.6153,N,8242.9853,W,22.8,0.15,0.08,0.20,14.55,0.08,0.17,0.00,-0.05,
231214,215334.8,2806.6153,N,8242.9853,W,22.8,0.17,0.09,0.20,14.57,0.09,0.19,0.00,-0.01,
231214,215335,2806.6153,N,8242.9853,W,22.8,0.17,0.09,0.20,14.59,0.09,0.19,0.00,0.01,
231214,215335.2,2806.6153,N,8242.9853,W,22.8,0.16,0.08,0.20,14.60,0.08,0.19,0.00,0.01,
231214,215335.4,2806.6153,N,8242.9853,W,22.8,0.16,0.08,0.20,14.62,0.08,0.18,0.00,0.01,
231214,215335.6,2806.6153,N,8242.9853,W,22.8,0.17,0.09,0.20,14.64,0.09,0.19,0.00,0.01,
231214,215335.8,2806.6153,N,8242.9853,W,22.8,0.22,0.11,0.20,14.66,0.11,0.24,0.00,0.02,
231214,215336,2806.6153,N,8242.9853,W,22.8,0.22,0.11,0.20,14.68,0.11,0.25,0.25,0.03,
231214,215336.2,2806.6153,N,8242.9853,W,22.9,0.23,0.12,0.20,14.71,0.12,0.26,0.25,0.03,
231214,215336.4,2806.6153,N,8242.9852,W,22.9,0.22,0.11,0.20,14.73,0.11,0.25,0.25,0.03,
231214,215336.6,2806.6153,N,8242.9852,W,22.9,0.23,0.12,0.20,14.75,0.12,0.26,0.25,0.03,
231214,215336.8,2806.6154,N,8242.9852,W,22.9,0.27,0.14,0.20,14.78,0.13,0.30,0.25,0.03,
231214,215337,2806.6154,N,8242.9852,W,22.9,0.3,0.15,0.20,14.81,0.15,0.34,0.25,0.04,
231214,215337.2,2806.6154,N,8242.9852,W,22.9,0.35,0.18,0.20,14.84,0.17,0.39,0.25,0.06,
231214,215337.4,2806.6154,N,8242.9852,W,22.9,0.54,0.28,0.20,14.90,0.26,0.58,0.50,0.14,
231214,215337.6,2806.6154,N,8242.9852,W,22.9,0.68,0.35,0.20,14.96,0.33,0.74,0.50,0.21,
231214,215337.8,2806.6155,N,8242.9853,W,22.9,0.69,0.35,0.20,15.03,0.35,0.78,0.75,0.22,
231214,215338,2806.6155,N,8242.9853,W,22.9,0.59,0.30,0.20,15.09,0.31,0.70,0.50,0.16,
231214,215338.2,2806.6155,N,8242.9853,W,22.9,0.53,0.27,0.20,15.15,0.28,0.63,0.50,0.11,
231214,215338.4,2806.6155,N,8242.9853,W,22.9,0.48,0.25,0.20,15.20,0.25,0.57,0.50,-0.00,
231214,215338.6,2806.6156,N,8242.9853,W,22.9,0.47,0.24,0.20,15.25,0.24,0.55,0.50,-0.09,
231214,215338.8,2806.6156,N,8242.9853,W,22.9,0.44,0.23,0.20,15.30,0.23,0.51,0.50,-0.12,
231214,215339,2806.6156,N,8242.9853,W,22.9,0.44,0.23,0.20,15.34,0.23,0.51,0.50,-0.09,
231214,215339.2,2806.6156,N,8242.9853,W,22.9,0.42,0.22,0.20,15.39,0.22,0.49,0.25,-0.06,
231214,215339.4,2806.6157,N,8242.9853,W,22.9,0.39,0.20,0.20,15.43,0.20,0.46,0.25,-0.05,
231214,215339.6,2806.6157,N,8242.9853,W,22.9,0.36,0.19,0.20,15.46,0.19,0.42,0.25,-0.06,
231214,215339.8,2806.6157,N,8242.9853,W,22.9,0.33,0.17,0.20,15.50,0.17,0.39,0.25,-0.06,
231214,215340,2806.6157,N,8242.9853,W,22.9,0.32,0.16,0.20,15.53,0.17,0.37,0.25,-0.06,
231214,215340.2,2806.6157,N,8242.9853,W,22.9,0.33,0.17,0.20,15.57,0.17,0.38,0.25,-0.05,
231214,215340.4,2806.6157,N,8242.9853,W,22.9,0.32,0.16,0.20,15.60,0.17,0.37,0.25,-0.04,
231214,215340.6,2806.6158,N,8242.9853,W,22.9,0.27,0.14,0.20,15.63,0.14,0.32,0.25,-0.04,
231214,215340.8,2806.6158,N,8242.9853,W,22.9,0.27,0.14,0.20,15.66,0.14,0.31,0.25,-0.03,
231214,215341,2806.6158,N,8242.9853,W,22.9,0.21,0.11,0.20,15.68,0.11,0.26,0.25,-0.05,
231214,215341.2,2806.6158,N,8242.9853,W,22.9,0.18,0.09,0.20,15.70,0.10,0.22,0.00,-0.07,
231214,215341.4,2806.6158,N,8242.9853,W,22.9,0.13,0.07,0.20,15.71,0.07,0.16,0.00,-0.09,
231214,215341.6,2806.6158,N,8242.9853,W,22.9,0.11,0.06,0.20,15.72,0.06,0.13,0.00,-0.08,
231214,215341.8,2806.6158,N,8242.9853,W,22.9,0.1,0.05,0.20,15.73,0.05,0.12,0.00,-0.09,
231214,215342,2806.6158,N,8242.9853,W,22.9,0.12,0.06,0.20,15.75,0.06,0.13,0.00,-0.05,
231214,215342.2,2806.6158,N,8242.9853,W,22.9,0.13,0.07,0.20,15.76,0.07,0.15,0.00,-0.03,
231214,215342.4,2806.6158,N,8242.9853,W,22.9,0.11,0.06,0.20,15.77,0.06,0.13,0.00,-0.01,
231214,215342.6,2806.6158,N,8242.9853,W,22.9,0.12,0.06,0.20,15.78,0.06,0.14,0.00,0.00,
231214,215342.8,2806.6159,N,8242.9853,W,22.9,0.18,0.09,0.20,15.80,0.09,0.19,0.00,0.03,
231214,215343,2806.6159,N,8242.9853,W,22.9,0.23,0.12,0.20,15.82,0.11,0.25,0.25,0.05,
231214,215343.2,2806.6159,N,8242.9853,W,22.9,0.25,0.13,0.20,15.85,0.13,0.28,0.25,0.06,
231214,215343.4,2806.6159,N,8242.9853,W,22.9,0.23,0.12,0.20,15.87,0.12,0.27,0.25,0.06,
231214,215343.6,2806.6159,N,8242.9853,W,22.9,0.16,0.08,0.20,15.89,0.09,0.20,0.00,0.03,
231214,215343.8,2806.6159,N,8242.9853,W,22.9,0.18,0.09,0.20,15.91,0.09,0.21,0.00,0.01,
231214,215344,2806.616,N,8242.9853,W,22.9,0.27,0.14,0.20,15.93,0.13,0.29,0.25,0.02,
231214,215344.2,2806.616,N,8242.9853,W,22.9,0.31,0.16,0.20,15.97,0.15,0.34,0.25,0.03,
231214,215344.4,2806.616,N,8242.9853,W,22.9,0.37,0.19,0.20,16.00,0.18,0.41,0.25,0.06,
231214,215344.6,2806.616,N,8242.9853,W,22.9,0.41,0.21,0.20,16.04,0.21,0.46,0.25,0.12,
231214,215344.8,2806.616,N,8242.9853,W,22.9,0.4,0.21,0.20,16.08,0.21,0.46,0.25,0.11,
231214,215345,2806.6161,N,8242.9853,W,22.9,0.38,0.20,0.20,16.12,0.20,0.44,0.25,0.07,
231214,215345.2,2806.6161,N,8242.9853,W,22.9,0.36,0.19,0.20,16.16,0.19,0.42,0.25,0.03,
231214,215345.4,2806.6161,N,8242.9852,W,22.9,0.36,0.19,0.20,16.20,0.19,0.42,0.25,0.00,
231214,215345.6,2806.6161,N,8242.9852,W,22.9,0.4,0.21,0.20,16.24,0.20,0.45,0.25,-0.00,
231214,215345.8,2806.6161,N,8242.9852,W,22.9,0.41,0.21,0.20,16.28,0.21,0.47,0.25,0.00,
231214,215346,2806.6162,N,8242.9852,W,22.9,0.39,0.20,0.20,16.32,0.20,0.45,0.25,0.00,
231214,215346.2,2806.6162,N,8242.9852,W,22.9,0.38,0.20,0.20,16.36,0.20,0.44,0.25,0.01,
231214,215346.4,2806.6162,N,8242.9852,W,22.9,0.38,0.20,0.20,16.40,0.20,0.44,0.25,0.01,
231214,215346.6,2806.6162,N,8242.9852,W,22.9,0.38,0.20,0.20,16.44,0.20,0.44,0.25,-0.01,
231214,215346.8,2806.6162,N,8242.9852,W,22.9,0.38,0.20,0.20,16.48,0.20,0.44,0.25,-0.01,
231214,215347,2806.6163,N,8242.9852,W,22.9,0.38,0.20,0.20,16.52,0.20,0.44,0.25,-0.01,
231214,215347.2,2806.6163,N,8242.9852,W,22.9,0.38,0.20,0.20,16.56,0.20,0.44,0.25,-0.00,
231214,215347.4,2806.6163,N,8242.9852,W,22.9,0.4,0.21,0.20,16.60,0.20,0.46,0.25,0.01,
231214,215347.6,2806.6163,N,8242.9852,W,22.9,0.39,0.20,0.20,16.64,0.20,0.45,0.25,0.01,
231214,215347.8,2806.6163,N,8242.9851,W,22.9,0.34,0.17,0.20,16.67,0.18,0.40,0.25,-0.02,
231214,215348,2806.6164,N,8242.9851,W,22.9,0.34,0.17,0.20,16.71,0.18,0.39,0.25,-0.02,
231214,215348.2,2806.6164,N,8242.9851,W,22.9,0.35,0.18,0.20,16.74,0.18,0.40,0.25,-0.02,
231214,215348.4,2806.6164,N,8242.9851,W,22.9,0.44,0.23,0.20,16.79,0.22,0.49,0.25,0.01,
231214,215348.6,2806.6164,N,8242.9852,W,22.9,0.6,0.31,0.20,16.85,0.29,0.65,0.50,0.09,
231214,215348.8,2806.6164,N,8242.9852,W,22.9,0.68,0.35,0.20,16.91,0.34,0.76,0.75,0.16,
231214,215349,2806.6165,N,8242.9852,W,22.9,0.55,0.28,0.20,16.97,0.29,0.66,0.50,0.12,
231214,215349.2,2806.6165,N,8242.9852,W,22.9,0.24,0.12,0.20,17.00,0.16,0.35,0.25,-0.02,
231214,215349.4,2806.6165,N,8242.9853,W,22.9,0.12,0.06,0.20,17.02,0.08,0.18,0.00,-0.14,
231214,215349.6,2806.6165,N,8242.9852,W,22.9,0.18,0.09,0.20,17.04,0.09,0.20,0.00,-0.20,
231214,215349.8,2806.6165,N,8242.9852,W,22.9,0.32,0.16,0.20,17.07,0.15,0.34,0.25,-0.19,
231214,215350,2806.6165,N,8242.9852,W,22.9,0.25,0.13,0.20,17.09,0.13,0.30,0.25,-0.16,
231214,215350.2,2806.6165,N,8242.9852,W,22.9,0.22,0.11,0.20,17.12,0.12,0.26,0.25,-0.04,
231214,215350.4,2806.6165,N,8242.9852,W,22.9,0.21,0.11,0.20,17.14,0.11,0.25,0.00,0.03,
231214,215350.6,2806.6165,N,8242.9852,W,22.9,0.2,0.10,0.20,17.16,0.10,0.23,0.00,0.01,
231214,215350.8,2806.6165,N,8242.9852,W,22.9,0.22,0.11,0.20,17.18,0.11,0.25,0.00,-0.04,
231214,215351,2806.6166,N,8242.9852,W,22.9,0.26,0.13,0.20,17.21,0.13,0.29,0.25,-0.00,
231214,215351.2,2806.6166,N,8242.9852,W,22.9,0.26,0.13,0.20,17.24,0.13,0.30,0.25,0.02,
231214,215351.4,2806.6166,N,8242.9852,W,22.9,0.26,0.13,0.20,17.26,0.13,0.30,0.25,0.02,
231214,215351.6,2806.6166,N,8242.9852,W,22.9,0.22,0.11,0.20,17.29,0.12,0.26,0.25,0.01,
231214,215351.8,2806.6166,N,8242.9851,W,22.9,0.16,0.08,0.20,17.30,0.09,0.20,0.00,-0.02,
231214,215352,2806.6166,N,8242.9851,W,22.9,0.16,0.08,0.20,17.32,0.08,0.19,0.00,-0.05,
231214,215352.2,2806.6166,N,8242.9851,W,22.9,0.15,0.08,0.20,17.34,0.08,0.18,0.00,-0.05,
231214,215352.4,2806.6166,N,8242.9851,W,22.9,0.17,0.09,0.20,17.35,0.09,0.19,0.00,-0.05,
231214,215352.6,2806.6166,N,8242.9851,W,22.9,0.21,0.11,0.20,17.37,0.10,0.23,0.00,-0.01,
231214,215352.8,2806.6166,N,8242.9851,W,22.9,0.23,0.12,0.20,17.40,0.12,0.26,0.25,0.03,
231214,215353,2806.6166,N,8242.9851,W,22.9,0.25,0.13,0.20,17.42,0.13,0.28,0.25,0.04,
231214,215353.2,2806.6166,N,8242.9851,W,22.9,0.23,0.12,0.20,17.45,0.12,0.27,0.25,0.04,
231214,215353.4,2806.6167,N,8242.9851,W,22.9,0.21,0.11,0.20,17.47,0.11,0.25,0.00,0.02,
231214,215353.6,2806.6167,N,8242.9851,W,22.9,0.18,0.09,0.20,17.49,0.10,0.22,0.00,-0.01,
231214,215353.8,2806.6167,N,8242.9851,W,22.9,0.17,0.09,0.20,17.50,0.09,0.20,0.00,-0.03,
231214,215354,2806.6167,N,8242.9851,W,22.9,0.2,0.10,0.20,17.52,0.10,0.22,0.00,-0.03,
231214,215354.2,2806.6167,N,8242.9851,W,22.9,0.22,0.11,0.20,17.55,0.11,0.25,0.00,-0.01,
231214,215354.4,2806.6167,N,8242.9851,W,22.9,0.17,0.09,0.20,17.57,0.09,0.21,0.00,-0.02,
231214,215354.6,2806.6167,N,8242.9851,W,22.9,0.16,0.08,0.20,17.58,0.08,0.19,0.00,-0.01,
231214,215354.8,2806.6167,N,8242.985,W,22.9,0.21,0.11,0.20,17.60,0.10,0.23,0.00,0.01,
231214,215355,2806.6167,N,8242.985,W,22.9,0.24,0.12,0.20,17.63,0.12,0.27,0.25,0.02,
231214,215355.2,2806.6167,N,8242.985,W,22.9,0.29,0.15,0.20,17.66,0.14,0.32,0.25,0.03,
231214,215355.4,2806.6168,N,8242.985,W,22.9,0.34,0.17,0.20,17.69,0.17,0.38,0.25,0.08,
231214,215355.6,2806.6168,N,8242.985,W,22.9,0.4,0.21,0.20,17.73,0.20,0.44,0.25,0.11,
231214,215355.8,2806.6168,N,8242.985,W,22.9,0.43,0.22,0.20,17.77,0.22,0.48,0.25,0.11,
231214,215356,2806.6168,N,8242.985,W,22.9,0.43,0.22,0.20,17.82,0.22,0.49,0.25,0.10,
231214,215356.2,2806.6168,N,8242.9849,W,22.9,0.41,0.21,0.20,17.86,0.21,0.48,0.25,0.07,
231214,215356.4,2806.6169,N,8242.9849,W,22.9,0.43,0.22,0.20,17.90,0.22,0.49,0.25,0.05,
231214,215356.6,2806.6169,N,8242.9849,W,22.9,0.45,0.23,0.20,17.95,0.23,0.51,0.50,0.03,
231214,215356.8,2806.6169,N,8242.9849,W,22.9,0.5,0.26,0.20,18.00,0.25,0.56,0.50,0.03,
231214,215357,2806.6169,N,8242.9849,W,22.9,0.41,0.21,0.20,18.04,0.22,0.49,0.25,-0.00,
231214,215357.2,2806.617,N,8242.9849,W,22.9,0.39,0.20,0.20,18.08,0.20,0.46,0.25,-0.01,
